id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed
2524;818;Amex;Credit;368778866746348;01-08-2008;125;YES;1;6200,00;01-04-2007;2014
3728;818;Amex;Credit;378145015065628;01-10-2005;759;YES;2;500,00;01-07-2005;2009
5540;818;Mastercard;Credit;5719046765863770;01-11-2021;971;YES;1;7100,00;01-11-2008;2017
5874;818;Visa;Debit;4043732830819370;01-03-2022;390;YES;1;15522,00;01-12-2006;2015
992;818;Mastercard;Debit;5240774776973710;01-09-2023;370;YES;2;19640,00;01-02-2001;2010
5499;1463;Mastercard;Debit;5314535985439670;01-06-2020;410;YES;1;13930,00;01-11-2007;2010
3591;1463;Mastercard;Debit;5462773776307350;01-02-2021;951;YES;2;22357,00;01-06-2015;2015
5245;1463;Mastercard;Credit;5315038417328400;01-01-2022;772;YES;1;7700,00;01-10-2011;2011
3542;1463;Amex;Credit;386623237356858;01-09-2023;553;NO;1;5100,00;01-06-2012;2012
678;1835;Mastercard;Debit;5452922835345690;01-01-2020;969;YES;2;12191,00;01-01-2020;2020
2351;952;Visa;Debit;4295877159831910;01-02-2024;602;YES;1;58234,00;01-03-2015;2015
1275;952;Mastercard;Debit;5357953507565190;01-07-2021;726;YES;2;76966,00;01-02-2011;2011
3611;616;Mastercard;Credit;5046466769118360;01-05-2023;561;YES;2;4500,00;01-06-2016;2016
6050;638;Mastercard;Debit;5689155673355580;01-07-2024;698;YES;1;25551,00;01-12-2011;2011
2068;638;Mastercard;Debit;5648059407570220;01-03-2021;353;YES;2;21253,00;01-03-2004;2011
3394;638;Mastercard;Debit;5854204096882080;01-12-2023;551;YES;2;10274,00;01-06-2008;2008
4445;638;Amex;Credit;375716098483935;01-11-2015;431;YES;2;4800,00;01-08-2015;2015
914;638;Visa;Debit;4049373677960610;01-12-2023;739;YES;2;19934,00;01-01-2020;2020
1966;1366;Visa;Debit;4419528709052010;01-09-2022;578;YES;2;8829,00;01-02-2020;2020
315;1366;Mastercard;Credit;5244253968518290;01-07-2024;684;YES;2;12400,00;01-01-2013;2013
2374;1366;Mastercard;Debit;5148677955904140;01-02-2020;917;YES;1;17691,00;01-03-2018;2018
2974;443;Mastercard;Debit;5567990384490540;01-05-2013;643;YES;2;15317,00;01-05-2008;2013
6111;336;Mastercard;Debit;5118228142214660;01-06-2020;208;YES;1;19612,00;01-12-2015;2015
679;611;Mastercard;Debit;5797418937992890;01-01-2020;154;YES;2;10304,00;01-01-2020;2020
2364;973;Mastercard;Debit;5570742279358800;01-02-2021;20;YES;1;16229,00;01-03-2017;2017
5716;973;Visa;Debit;4515909883803900;01-11-2024;871;YES;1;8366,00;01-11-2015;2015
5706;973;Visa;Debit;4060618518013620;01-06-2023;39;YES;2;7688,00;01-11-2014;2014
3833;973;Amex;Credit;343206406411256;01-09-2024;201;YES;1;8300,00;01-07-2008;2015
680;632;Mastercard;Debit;5199637709729170;01-05-2022;927;YES;1;16557,00;01-01-2020;2020
3898;1918;Mastercard;Debit;5054406942161570;01-08-2024;161;YES;2;18627,00;01-07-2009;2015
1967;1827;Visa;Debit;4807723891729120;01-08-2022;174;YES;1;23156,00;01-02-2020;2020
3959;1827;Visa;Debit;4277161408897400;01-02-2024;419;YES;1;30041,00;01-07-2010;2011
5246;1827;Mastercard;Debit;5010004900517860;01-02-2024;908;YES;1;29137,00;01-10-2011;2011
4546;1827;Amex;Credit;359523053030416;01-07-2021;87;YES;1;10400,00;01-09-2004;2017
3395;1827;Mastercard;Credit;5765181164708250;01-02-2022;980;YES;2;13500,00;01-06-2008;2008
5727;1827;Mastercard;Debit;5002104504565120;01-02-2023;917;YES;1;17663,00;01-11-2016;2016
681;70;Mastercard;Debit;5458733371432880;01-08-2021;24;NO;2;30637,00;01-01-2020;2020
4464;672;Mastercard;Debit;5392188065665640;01-10-2021;452;NO;1;8540,00;01-08-2017;2017
3396;672;Mastercard;Debit;5302317645406590;01-02-2012;347;YES;1;9397,00;01-06-2008;2010
915;672;Visa;Debit;4723396292994910;01-09-2020;740;YES;1;12329,00;01-01-2020;2020
5001;672;Visa;Debit;4598597915590540;01-01-2020;17;YES;1;8333,00;01-10-2003;2007
5345;1461;Visa;Credit;4536458621990270;01-09-2020;102;YES;2;5200,00;01-10-2019;2019
2668;1461;Visa;Debit;4534127090202760;01-08-2010;827;YES;2;35757,00;01-04-2010;2011
2886;1461;Mastercard;Credit;5778899151304680;01-03-2015;908;NO;1;16600,00;01-05-2005;2015
4535;1461;Mastercard;Debit;5583589115477510;01-06-2020;661;YES;2;23754,00;01-09-2003;2018
2090;1461;Mastercard;Debit;5728689238652210;01-10-2024;532;YES;2;14480,00;01-03-2005;2009
103;1461;Mastercard;Debit;5625472759967840;01-10-2023;564;YES;2;6237,00;01-01-2006;2007
916;510;Visa;Credit;4061328991788690;01-02-2023;114;NO;1;9200,00;01-01-2020;2020
917;510;Visa;Debit;4497861134959240;01-01-2020;573;YES;2;14797,00;01-01-2020;2020
5638;256;Visa;Credit;4042007108574830;01-02-2023;177;YES;1;9400,00;01-11-2010;2013
3989;256;Visa;Debit (Prepaid);4868990994344270;01-06-2024;248;YES;2;50,00;01-07-2011;2011
6089;256;Mastercard;Credit;5764971120736640;01-02-2020;402;YES;2;1800,00;01-12-2013;2013
2850;256;Amex;Credit;343199188380745;01-10-2024;496;YES;1;12400,00;01-05-2004;2014
147;256;Visa;Credit;4577476596554920;01-12-2010;553;YES;2;14300,00;01-01-2007;2007
1276;256;Mastercard;Debit;5355715623674970;01-12-2024;956;YES;1;27489,00;01-02-2011;2011
1968;1410;Visa;Debit;4792996181300910;01-01-2022;998;YES;2;7846,00;01-02-2020;2020
1720;574;Mastercard;Credit;5943886556523560;01-09-2021;437;YES;2;12500,00;01-02-2020;2020
435;574;Discover;Credit;6741482633639650;01-04-2020;360;NO;2;10500,00;01-01-2020;2020
1721;574;Mastercard;Debit (Prepaid);5680672417239480;01-02-2020;195;YES;1;72,00;01-02-2020;2020
1722;574;Mastercard;Credit;5544918910984280;01-05-2020;158;YES;1;8800,00;01-02-2020;2020
6015;1837;Mastercard;Debit;5837775089417020;01-01-2011;189;YES;1;11199,00;01-12-2010;2010
259;1837;Visa;Debit;4205821347854730;01-05-2020;679;YES;1;8800,00;01-01-2010;2010
5275;1837;Mastercard;Debit (Prepaid);5825065723069700;01-09-2021;940;YES;1;83,00;01-10-2013;2013
2256;1837;Mastercard;Debit;5757614479800980;01-11-2024;657;NO;1;7217,00;01-03-2010;2010
5307;1974;Mastercard;Credit;5282787263853460;01-09-2022;115;YES;2;9000,00;01-10-2015;2015
278;1974;Mastercard;Debit;5805044569196970;01-01-2020;947;YES;1;15195,00;01-01-2011;2011
2257;1974;Mastercard;Debit;5522110015947840;01-02-2024;663;YES;1;14747,00;01-03-2010;2010
1723;30;Mastercard;Debit;5683330455656290;01-02-2020;447;YES;2;8998,00;01-02-2020;2020
1429;1270;Amex;Credit;340244443373002;01-03-2023;846;YES;2;20400,00;01-02-2020;2020
4313;1270;Visa;Debit;4554284422042740;01-09-2022;212;YES;2;13653,00;01-08-2009;2016
222;1815;Amex;Credit;371091834390039;01-02-2020;858;YES;2;17800,00;01-01-2010;2011
4582;1815;Mastercard;Debit (Prepaid);5200794681511680;01-07-2024;836;YES;2;52,00;01-09-2005;2015
4371;1815;Mastercard;Debit (Prepaid);5906678291020830;01-09-2023;935;YES;2;56,00;01-08-2011;2011
2035;1815;Mastercard;Debit;5159691137023060;01-01-2024;232;YES;2;3099,00;01-03-2002;2012
682;805;Mastercard;Debit;5991004678910440;01-05-2020;214;YES;1;11805,00;01-01-2020;2020
918;805;Visa;Debit;4256748017620070;01-01-2020;433;YES;1;17535,00;01-01-2020;2020
3233;464;Amex;Credit;352397360356465;01-08-2022;465;YES;2;18000,00;01-06-2002;2011
1724;1042;Mastercard;Debit (Prepaid);5849992280196250;01-11-2024;858;YES;2;95,00;01-02-2020;2020
2170;1579;Discover;Credit;6789723556516100;01-09-2020;817;YES;1;8200,00;01-03-2008;2014
11;1579;Mastercard;Debit;5927292790575650;01-11-2023;964;YES;2;2143,00;01-01-1999;2013
4163;1579;Mastercard;Debit;5184790316386760;01-12-2021;128;YES;2;6550,00;01-08-2005;2016
3976;1579;Mastercard;Credit;5148202936285150;01-04-2024;384;YES;2;12800,00;01-07-2011;2011
3830;1579;Visa;Debit;4707894398714460;01-02-2020;848;YES;1;15960,00;01-07-2007;2010
683;830;Mastercard;Credit;5930929069464450;01-02-2020;744;YES;2;19000,00;01-01-2020;2020
3899;830;Mastercard;Debit;5981196310914470;01-06-2016;143;YES;1;26575,00;01-07-2009;2011
4678;465;Mastercard;Credit;5613327518828280;01-06-2021;118;YES;2;5800,00;01-09-2008;2008
2433;465;Mastercard;Debit;5340964008686390;01-05-2021;458;YES;2;16047,00;01-04-2002;2011
4879;1954;Visa;Credit;4802501874295830;01-04-2024;196;YES;2;5900,00;01-09-2014;2014
2387;1954;Mastercard;Debit;5885722307882990;01-05-2024;538;YES;2;22722,00;01-03-2019;2019
316;1954;Mastercard;Debit;5544865210857670;01-07-2013;422;YES;2;21258,00;01-01-2013;2013
4749;959;Visa;Debit (Prepaid);4570842726552830;01-07-2020;4;YES;2;18,00;01-09-2009;2009
1231;959;Mastercard;Debit (Prepaid);5030524191307850;01-08-2023;680;YES;2;8,00;01-02-2010;2017
5693;1049;Visa;Debit;4967633206571160;01-03-2023;284;YES;2;14446,00;01-11-2013;2013
2816;1049;Mastercard;Credit;5582940861805000;01-08-2016;142;YES;1;10500,00;01-05-2001;2009
5823;1049;Visa;Debit;4788436311707750;01-12-2023;234;YES;2;13122,00;01-12-2004;2009
5553;1049;Visa;Debit;4606238393574330;01-11-2012;70;YES;1;24519,00;01-11-2008;2014
1310;1049;Visa;Credit;4661230447201580;01-05-2015;53;YES;1;9400,00;01-02-2012;2012
4265;1049;Mastercard;Debit;5145877040417120;01-03-2022;66;YES;2;12121,00;01-08-2008;2010
684;1925;Mastercard;Credit;5327121819423220;01-11-2021;101;NO;2;1300,00;01-01-2020;2020
685;1925;Mastercard;Credit;5867592323939060;01-01-2020;102;YES;1;17500,00;01-01-2020;2020
3940;1088;Mastercard;Credit;5759964167622790;01-01-2023;828;YES;1;10700,00;01-07-2010;2011
4574;1088;Amex;Credit;356216577809094;01-01-2023;298;YES;2;7300,00;01-09-2005;2010
6095;1088;Visa;Debit;4661688933459310;01-06-2016;432;YES;1;15194,00;01-12-2013;2013
4106;14;Visa;Credit;4493101815036490;01-06-2024;137;YES;1;5400,00;01-08-2001;2008
2076;14;Amex;Credit;336131482851954;01-12-2022;979;YES;2;14100,00;01-03-2005;2008
2164;14;Visa;Debit;4610833826779560;01-04-2018;523;YES;2;3899,00;01-03-2007;2008
5159;14;Mastercard;Debit (Prepaid);5644525290796850;01-05-2020;601;YES;1;22,00;01-10-2009;2010
3082;14;Visa;Debit;4124567693793740;01-04-2022;870;NO;1;16464,00;01-05-2010;2012
4266;162;Mastercard;Debit;5125647538274110;01-05-2022;824;YES;1;39591,00;01-08-2008;2011
5938;162;Mastercard;Debit;5099776027896180;01-12-2022;812;YES;1;39452,00;01-12-2008;2010
5694;162;Visa;Debit;4338781388247800;01-03-2014;826;YES;2;27266,00;01-11-2013;2013
2240;162;Visa;Credit;4524849172878280;01-10-2020;975;YES;2;15400,00;01-03-2009;2012
3569;162;Mastercard;Credit;5475237541011920;01-02-2014;774;YES;1;16700,00;01-06-2013;2013
5371;1692;Mastercard;Debit;5383177529361610;01-03-2020;716;YES;1;38048,00;01-11-2001;2007
5618;1692;Mastercard;Debit;5554581325182980;01-01-2022;904;YES;2;7564,00;01-11-2010;2013
3646;1692;Mastercard;Debit;5656878998719320;01-11-2023;789;YES;2;35203,00;01-07-1991;2010
5838;380;Mastercard;Credit;5764817007089890;01-07-2023;815;YES;2;10800,00;01-12-2005;2010
3538;380;Visa;Credit;4018146556727350;01-05-2023;544;NO;2;8000,00;01-06-2011;2011
4219;141;Mastercard;Debit;5815754119556360;01-02-2024;221;YES;1;4729,00;01-08-2007;2014
3028;141;Visa;Credit;4362354248365750;01-01-2021;283;YES;2;6400,00;01-05-2009;2009
5514;141;Visa;Credit;4620287459795670;01-02-2022;745;YES;1;9200,00;01-11-2007;2014
4073;141;Visa;Credit;4595319622489770;01-08-2018;349;NO;1;8000,00;01-07-2018;2018
2952;141;Visa;Debit;4385951951421350;01-02-2022;796;YES;2;17235,00;01-05-2007;2007
3941;1348;Mastercard;Debit;5372184619325690;01-11-2020;785;YES;2;1,00;01-07-2010;2010
3086;1348;Amex;Credit;313148408217973;01-10-2021;576;YES;2;0,00;01-05-2011;2011
2669;1348;Visa;Debit;4924159268930800;01-09-2010;790;YES;1;1,00;01-04-2010;2010
4042;1348;Visa;Debit;4139051015604120;01-08-2018;15;YES;1;1,00;01-07-2015;2015
4137;1348;Mastercard;Debit;5792498646569710;01-12-2024;554;YES;1;0,00;01-08-2004;2009
4982;1348;Discover;Credit;6283858533446010;01-04-2023;427;YES;1;0,00;01-10-2003;2007
6137;1256;Mastercard;Debit;5772730644295430;01-10-2021;852;YES;2;28850,00;01-12-2018;2018
5160;1256;Mastercard;Credit;5948729602096650;01-06-2015;95;YES;1;15700,00;01-10-2009;2010
236;1256;Mastercard;Debit (Prepaid);5018794058509930;01-01-2021;807;YES;2;79,00;01-01-2010;2011
6116;1256;Visa;Credit;4888697499810640;01-01-2020;276;YES;2;18500,00;01-12-2015;2015
1969;1690;Visa;Debit;4693555328780540;01-05-2022;281;YES;2;14495,00;01-02-2020;2020
686;1690;Mastercard;Debit;5487985553439550;01-12-2023;103;YES;2;15906,00;01-01-2020;2020
5717;169;Visa;Debit;4032033794787090;01-07-2022;167;YES;1;10194,00;01-11-2015;2015
5655;169;Mastercard;Debit (Prepaid);5746544800697200;01-09-2021;335;YES;2;91,00;01-11-2011;2011
3256;169;Mastercard;Debit;5995053751840190;01-02-2024;267;YES;1;12591,00;01-06-2003;2010
2317;169;Mastercard;Debit;5802870059687260;01-07-2022;990;NO;1;10574,00;01-03-2013;2013
4220;1955;Mastercard;Debit (Prepaid);5391951338573410;01-01-2020;356;YES;2;92,00;01-08-2007;2009
4184;1955;Mastercard;Debit;5751709126583190;01-03-2021;435;YES;1;7338,00;01-08-2006;2016
5712;1807;Mastercard;Debit;5678405303384010;01-03-2022;24;YES;2;26838,00;01-11-2015;2015
4123;1807;Visa;Debit;4963369225142750;01-09-2009;418;YES;1;38154,00;01-08-2003;2011
2823;1807;Amex;Credit;321246869185324;01-08-2020;300;YES;2;13200,00;01-05-2002;2014
165;1807;Mastercard;Debit (Prepaid);5207231566469660;01-03-2014;198;YES;1;89,00;01-01-2008;2015
2837;1807;Amex;Credit;342755409763060;01-04-2007;743;YES;2;3900,00;01-05-2003;2008
5875;102;Visa;Debit;4735775382501740;01-07-2024;45;YES;1;7676,00;01-12-2006;2010
3816;257;Mastercard;Debit;5723984491385620;01-03-2022;703;YES;2;13345,00;01-07-2007;2010
4386;257;Visa;Credit;4575711221736160;01-11-2024;777;YES;1;8000,00;01-08-2011;2011
5127;257;Mastercard;Debit (Prepaid);5756681783759530;01-03-2022;331;YES;2;87,00;01-10-2008;2012
104;257;Mastercard;Debit;5556746533263400;01-10-2024;516;YES;2;6395,00;01-01-2006;2014
687;911;Mastercard;Credit;5288171160215320;01-01-2023;828;YES;1;8900,00;01-01-2020;2020
2748;987;Mastercard;Debit (Prepaid);5929319761273570;01-02-2024;367;YES;1;69,00;01-04-2015;2015
4146;987;Visa;Debit;4783135306510630;01-01-2021;128;YES;1;18912,00;01-08-2004;2008
5090;987;Mastercard;Debit;5232731518306860;01-09-2021;971;YES;1;23021,00;01-10-2007;2011
373;987;Mastercard;Debit;5920175797699650;01-08-2021;420;YES;1;21985,00;01-01-2018;2018
919;101;Visa;Credit;4892534625652850;01-12-2023;286;YES;2;5300,00;01-01-2020;2020
237;1141;Mastercard;Debit;5787921795028280;01-07-2020;29;YES;2;2397,00;01-01-2010;2013
3817;1141;Mastercard;Credit;5626143345177540;01-11-2012;318;YES;2;2800,00;01-07-2007;2010
3624;1141;Visa;Debit;4145457087186130;01-02-2020;837;YES;1;10466,00;01-06-2017;2017
3269;1141;Amex;Credit;382984229682656;01-12-2012;950;NO;1;9400,00;01-06-2004;2011
5224;1141;Visa;Debit;4094653186833150;01-06-2023;298;YES;2;20161,00;01-10-2010;2010
1277;1682;Mastercard;Credit;5399068844339830;01-09-2024;512;YES;1;12600,00;01-02-2011;2015
2517;1682;Visa;Credit;4639536674901610;01-01-2024;981;NO;1;14300,00;01-04-2006;2007
3407;1682;Visa;Debit;4404150274692600;01-03-2022;155;YES;1;23452,00;01-06-2008;2011
238;1682;Mastercard;Credit;5970339574772530;01-10-2021;757;YES;2;13200,00;01-01-2010;2014
3408;1682;Visa;Credit;4892298386279580;01-01-2013;50;YES;1;13500,00;01-06-2008;2008
920;481;Visa;Credit;4880198318553270;01-01-2024;660;YES;1;17600,00;01-01-2020;2020
688;978;Mastercard;Debit;5950613249503520;01-08-2020;608;YES;2;16558,00;01-01-2020;2020
689;1550;Mastercard;Debit;5510529698460160;01-12-2024;410;YES;1;44717,00;01-01-2020;2020
1725;1550;Mastercard;Credit;5447265501719260;01-11-2021;636;NO;1;13700,00;01-02-2020;2020
690;1550;Mastercard;Debit;5679761417086760;01-04-2020;123;YES;2;14332,00;01-01-2020;2020
1970;1162;Visa;Debit;4716305740813490;01-06-2022;984;YES;1;15695,00;01-02-2020;2020
1454;1162;Discover;Credit;6492132286425890;01-02-2020;811;YES;1;13700,00;01-02-2020;2020
2365;172;Mastercard;Debit;5195057277840270;01-10-2020;855;YES;1;19600,00;01-03-2017;2017
3458;172;Visa;Debit;4366055356305420;01-06-2021;186;YES;1;17815,00;01-06-2009;2010
1232;172;Mastercard;Debit;5453650582708790;01-11-2015;531;YES;1;16373,00;01-02-2010;2010
31;892;Visa;Debit;4479062988731370;01-11-2021;628;YES;2;14340,00;01-01-2002;2009
5656;315;Mastercard;Debit (Prepaid);5956867363687570;01-08-2024;701;YES;1;109,00;01-11-2011;2011
1726;315;Mastercard;Debit;5046535005565010;01-03-2023;821;YES;1;16218,00;01-02-2020;2020
3121;315;Mastercard;Debit;5948980046719580;01-05-2024;710;YES;1;22115,00;01-05-2012;2012
3246;1739;Visa;Debit (Prepaid);4443766253735110;01-04-2024;361;YES;1;80,00;01-06-2002;2011
1727;836;Mastercard;Debit;5172517796855710;01-02-2020;817;NO;2;18261,00;01-02-2020;2020
2413;39;Visa;Debit;4660445166648630;01-12-2012;610;YES;1;1325,00;01-04-2000;2011
2039;39;Visa;Credit;4877727463431060;01-01-2023;537;YES;2;16900,00;01-03-2002;2007
413;155;Amex;Credit;304990666285186;01-02-2023;972;YES;2;6500,00;01-01-2020;2020
279;155;Mastercard;Credit;5689609387142030;01-02-2021;393;NO;1;7800,00;01-01-2011;2011
239;155;Mastercard;Debit;5290515548238200;01-12-2022;813;NO;1;9294,00;01-01-2010;2011
2281;155;Mastercard;Debit;5358949072497400;01-12-2011;324;YES;2;12163,00;01-03-2011;2011
3111;155;Visa;Debit;4972569366952710;01-01-2020;855;YES;2;14959,00;01-05-2011;2011
5793;155;Mastercard;Debit (Prepaid);5039304998585210;01-11-2023;721;YES;2;15,00;01-12-2003;2010
2026;1305;Mastercard;Debit;5735388999396190;01-07-2022;260;YES;1;18118,00;01-03-2001;2007
1260;1305;Visa;Debit;4804168677193110;01-03-2023;32;YES;2;22025,00;01-02-2010;2010
2229;1305;Mastercard;Credit;5216010288888580;01-09-2011;983;YES;1;9100,00;01-03-2009;2015
3409;1504;Visa;Debit;4320358361635020;01-10-2013;729;YES;2;16064,00;01-06-2008;2011
3486;1504;Mastercard;Credit;5039473078606420;01-09-2024;356;YES;1;6000,00;01-06-2010;2011
5373;1504;Visa;Debit;4951288736229810;01-02-2023;776;YES;2;7136,00;01-11-2001;2014
4963;1504;Discover;Credit;6418843769862230;01-04-2021;423;YES;1;3900,00;01-10-2002;2010
3977;1504;Mastercard;Debit;5508687277469970;01-01-2020;469;YES;1;8444,00;01-07-2011;2011
4119;1105;Mastercard;Debit;5256438428040600;01-11-2020;880;YES;2;12692,00;01-08-2003;2012
2036;1105;Mastercard;Debit;5772409732789360;01-04-2020;218;YES;2;9027,00;01-03-2002;2015
218;1105;Visa;Debit;4755440234138030;01-10-2020;584;YES;1;4507,00;01-01-2009;2019
691;1761;Mastercard;Debit;5237616749088430;01-05-2024;670;YES;1;17963,00;01-01-2020;2020
1971;1761;Visa;Credit;4717288923637340;01-02-2020;818;YES;1;12200,00;01-02-2020;2020
1728;1761;Mastercard;Debit;5990008776952530;01-02-2020;386;YES;2;1996,00;01-02-2020;2020
1729;215;Mastercard;Debit;5532144053662490;01-01-2021;154;YES;2;19998,00;01-02-2020;2020
1430;215;Amex;Credit;368046753984282;01-02-2020;882;YES;2;15600,00;01-02-2020;2020
1325;948;Mastercard;Debit;5196909207454960;01-05-2023;71;YES;1;13035,00;01-02-2013;2013
3083;948;Visa;Credit;4763339915481100;01-06-2023;488;YES;2;8300,00;01-05-2010;2010
1265;948;Amex;Credit;371833102197375;01-07-2024;591;YES;2;6200,00;01-02-2011;2011
5695;948;Visa;Debit;4948154067393860;01-03-2024;688;YES;2;11795,00;01-11-2013;2013
3376;948;Discover;Credit;6167888794302870;01-05-2011;138;YES;1;7900,00;01-06-2008;2013
1455;862;Discover;Credit;6666283868705520;01-02-2020;112;YES;1;12900,00;01-02-2020;2020
921;862;Visa;Debit;4223918113000040;01-12-2020;371;YES;2;6556,00;01-01-2020;2020
3167;862;Mastercard;Credit;5170494527481350;01-05-2022;731;NO;1;3800,00;01-05-2015;2015
5103;1514;Visa;Credit;4662421715985770;01-10-2021;439;YES;2;7800,00;01-10-2007;2008
3325;1514;Mastercard;Credit;5382732373960610;01-02-2016;56;YES;2;10900,00;01-06-2006;2012
78;1514;Mastercard;Debit;5602736350449910;01-12-2024;673;YES;1;1846,00;01-01-2005;2005
4679;1514;Mastercard;Debit (Prepaid);5222744542088600;01-08-2016;394;YES;1;76,00;01-09-2008;2015
4334;1514;Mastercard;Credit;5052545011580810;01-07-2020;940;NO;1;0,00;01-08-2010;2010
2390;1698;Visa;Credit;4936494163188300;01-01-2022;72;NO;1;13400,00;01-03-2019;2019
922;1698;Visa;Credit;4209685692130280;01-01-2020;565;YES;1;15800,00;01-01-2020;2020
5639;1698;Visa;Debit;4949964634586000;01-06-2011;341;YES;1;14744,00;01-11-2010;2010
436;1316;Discover;Credit;6193476799412110;01-02-2020;669;YES;1;8700,00;01-01-2020;2020
692;1316;Mastercard;Debit;5196434400831400;01-01-2022;696;YES;1;12088,00;01-01-2020;2020
330;1316;Mastercard;Credit;5242129479868760;01-11-2024;288;YES;2;4700,00;01-01-2014;2014
1972;1316;Visa;Debit;4930615029109800;01-01-2024;514;YES;2;11983,00;01-02-2020;2020
1730;1316;Mastercard;Debit;5894488780147230;01-02-2020;182;YES;1;11557,00;01-02-2020;2020
693;1831;Mastercard;Debit;5889682038601560;01-02-2020;815;YES;1;12152,00;01-01-2020;2020
437;1831;Discover;Credit;6125317256925480;01-10-2023;681;YES;2;11100,00;01-01-2020;2020
2293;889;Visa;Credit;4476864861762310;01-09-2022;669;YES;1;14700,00;01-03-2011;2011
4522;526;Mastercard;Debit (Prepaid);5754706935084020;01-06-2021;827;NO;1;52,00;01-09-2002;2013
5204;526;Mastercard;Debit;5427548263390250;01-12-2016;736;YES;1;3224,00;01-10-2010;2013
5917;526;Visa;Debit;4186305659536000;01-11-2020;674;YES;2;23001,00;01-12-2007;2013
2091;526;Mastercard;Debit;5507762507273350;01-01-2022;170;YES;1;23652,00;01-03-2005;2014
5500;526;Mastercard;Debit (Prepaid);5763661322183410;01-09-2020;688;YES;1;86,00;01-11-2007;2013
5091;231;Mastercard;Debit (Prepaid);5133503724511820;01-08-2021;528;YES;2;80,00;01-10-2007;2011
4221;231;Mastercard;Debit;5443684097691860;01-10-2022;473;YES;1;26097,00;01-08-2007;2011
5718;231;Visa;Debit;4551009502548950;01-05-2023;466;YES;1;11032,00;01-11-2015;2015
2474;231;Visa;Credit;4632232168339380;01-01-2020;970;YES;1;8900,00;01-04-2004;2011
414;231;Amex;Credit;310400555625656;01-02-2020;226;YES;2;4700,00;01-01-2020;2020
5255;910;Visa;Debit;4925413173106260;01-05-2022;460;YES;1;10523,00;01-10-2011;2011
1431;910;Amex;Credit;327604676331354;01-02-2020;199;YES;1;8900,00;01-02-2020;2020
3918;876;Visa;Debit;4967103653953670;01-05-2021;962;YES;1;6489,00;01-07-2009;2013
5773;876;Mastercard;Debit;5497742793973950;01-09-2020;24;NO;2;9146,00;01-12-2001;2012
5342;1509;Mastercard;Debit (Prepaid);5014318785325420;01-03-2024;622;YES;1;66,00;01-10-2019;2019
2352;1509;Visa;Debit;4417739183409950;01-01-2023;990;NO;1;18138,00;01-03-2015;2015
1347;1509;Mastercard;Debit;5352211789998930;01-02-2021;443;YES;1;23238,00;01-02-2014;2014
5276;1509;Mastercard;Debit;5410637796399200;01-09-2022;983;YES;1;20706,00;01-10-2013;2013
3685;1509;Visa;Credit;4762138266799480;01-08-2022;495;YES;2;12100,00;01-07-2002;2010
5696;1422;Visa;Debit;4363891861741720;01-03-2020;662;YES;2;19781,00;01-11-2013;2013
4983;1422;Discover;Credit;6967609497983390;01-03-2023;334;YES;2;9300,00;01-10-2003;2012
3212;1422;Mastercard;Debit;5267551356380610;01-12-2022;984;NO;2;5451,00;01-06-1999;2012
5515;1422;Visa;Debit;4103248264872950;01-02-2016;23;YES;2;6491,00;01-11-2007;2013
923;1400;Visa;Credit;4051081191440790;01-02-2023;42;YES;1;6900,00;01-01-2020;2020
415;1400;Amex;Credit;383475654382335;01-05-2024;835;NO;2;6100,00;01-01-2020;2020
3796;492;Visa;Debit;4837452802436820;01-05-2022;288;YES;1;16905,00;01-07-2006;2008
1002;1516;Mastercard;Debit;5503001623065360;01-04-2020;552;YES;1;47153,00;01-02-2002;2006
3960;1516;Visa;Debit;4776377960241200;01-12-2022;190;YES;2;25010,00;01-07-2010;2010
5973;1649;Mastercard;Debit;5178473684405560;01-12-2022;562;YES;1;232,00;01-12-2009;2010
4410;1649;Mastercard;Credit;5012197802964360;01-02-2016;674;YES;2;100,00;01-08-2013;2013
3697;1649;Mastercard;Debit (Prepaid);5855938431811540;01-04-2017;656;YES;1;80,00;01-07-2003;2011
1432;1573;Amex;Credit;337444224350580;01-12-2022;542;YES;2;3300,00;01-02-2020;2020
3326;583;Mastercard;Debit;5799169833597050;01-01-2021;85;YES;1;3483,00;01-06-2006;2013
343;583;Amex;Credit;345109128105029;01-02-2024;963;YES;2;13900,00;01-01-2015;2015
3238;1811;Mastercard;Debit;5158280368787690;01-10-2024;616;YES;1;70187,00;01-06-2002;2011
291;1811;Visa;Debit;4077584980284630;01-12-2021;84;NO;2;7821,00;01-01-2011;2014
3355;1811;Mastercard;Debit;5978884065247080;01-10-2024;708;YES;2;96637,00;01-06-2007;2007
4894;1811;Discover;Credit;6977627305195040;01-03-2022;233;YES;2;44200,00;01-09-2016;2016
2165;1811;Visa;Debit (Prepaid);4065795089404700;01-08-2023;765;NO;1;68,00;01-03-2007;2007
331;1811;Mastercard;Debit (Prepaid);5320344964229690;01-01-2021;628;YES;1;54,00;01-01-2014;2014
3978;1811;Mastercard;Debit;5879372260390620;01-05-2022;403;YES;1;62519,00;01-07-2011;2011
3141;1811;Visa;Debit;4910341780863440;01-11-2022;246;YES;1;87408,00;01-05-2013;2013
202;1054;Mastercard;Debit;5913847569907560;01-03-2024;237;YES;2;15100,00;01-01-2009;2009
